GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREIPIE,G20PREOWRI,G20USSRLUM,G20USSDDAV,G20USSOWRI,G20HALRCHE,G20HALDBUL,G20HALLBRU,G20HALCHAG,G20HALOWRI
56001000103,56,001,000103,178,120,11,1,3,190,120,1,185,116,6,5,0
56001000104,56,001,000104,130,20,0,0,1,129,20,0,122,19,0,6,0
56001000111,56,001,000111,26.34224730127576,11.194062806673209,0.278459273797841,0.278459273797841,0.11138370951913641,27.066241413150145,10.414376840039255,0.278459273797841,25.78532875368008,10.52576054955839,0.835377821393523,0.278459273797841,0.055691854759568206
56001000112,56,001,000112,79.72301275760549,33.87806673209028,0.8427379784102061,0.8427379784102061,0.33709519136408245,81.91413150147203,31.518400392541707,0.8427379784102061,78.03753680078509,31.85549558390579,2.5282139352306183,0.8427379784102061,0.16854759568204122
56001000113,56,001,000113,139.6023061825319,59.32360157016683,1.475711481844946,1.475711481844946,0.5902845927379784,143.43915603532875,55.19160942100098,1.475711481844946,136.650883218842,55.78189401373896,4.427134445534838,1.475711481844946,0.2951422963689892
56001000114,56,001,000114,18.683267909715408,7.9394013738959766,0.19749754661432778,0.19749754661432778,0.07899901864573111,19.19676153091266,7.386408243375859,0.19749754661432778,18.288272816486753,7.46540726202159,0.5924926398429834,0.19749754661432778,0.039499509322865556
56001000115,56,001,000115,248.45128259636888,141.76828847076274,5.921878998302428,3.0974513856797117,2.003583118153249,259.24434114884195,133.82479880366517,2.7080036726411842,246.9943152621288,130.65053206243505,10.818036104622772,4.0251761566384925,0.6775451089998461
56001000121,56,001,000121,1583.7279723451413,810.3344678653986,54.490222758107755,25.217848674482664,18.760023253215522,1636.8895399746327,819.3126046802313,4.028250838071816,1568.429912154446,743.2554843587444,82.98062720136237,59.89150896863479,1.2119559896096972
56001000122,56,001,000122,347.16023604176127,112.87063095778484,6.126872446663641,2.0619609623241035,3.047208352246936,356.28415796640945,111.89423513390831,0.0088515660463005,352.12482977757605,99.708352246936,10.197684975034045,6.150476622787108,0.0029505220154334997
56001000301,56,001,000301,66.5855833188173,97.14723646944213,7.583414300552899,1.6402926432732692,1.6725866284733648,73.09228585622029,97.42701789020717,0.7061502829014007,65.58551364184747,92.9338481687215,7.860517028922394,3.2415945703576106,0.4223508235430739
