GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16PREIFUE,G16PREGSTE,G16PREOWRI,G16HALRCHE,G16HALDGRE,G16HALLSTR,G16HALCCUM,G16HALOWRI
56001000103,56,001,000103,178,93,9,0,0,6,3,163,105,15,4,0
56001000104,56,001,000104,123,12,1,1,2,0,3,113,18,5,4,1
56001000111,56,001,000111,21.66413150147203,7.796859666339548,1.4479882237487733,0.11138370951913641,0.1670755642787046,0.556918547595682,1.0024533856722275,19.993375858684985,10.080225711481845,1.4479882237487733,0.7239941118743867,0.278459273797841
56001000112,56,001,000112,65.56501472031404,23.59666339548577,4.382237487733072,0.33709519136408245,0.5056427870461236,1.6854759568204123,3.033856722276742,60.5085868498528,30.50711481844946,4.382237487733072,2.191118743866536,0.8427379784102061
56001000113,56,001,000113,114.8103532875368,41.31992149165849,7.6736997055937195,0.5902845927379784,0.8854268891069677,2.951422963689892,5.3125613346418055,105.95608439646712,53.42075564278704,7.6736997055937195,3.8368498527968598,1.475711481844946
56001000114,56,001,000114,15.3653091265947,5.529931305201178,1.0269872423945046,0.07899901864573111,0.11849852796859667,0.39499509322865556,0.71099116781158,14.180323846908733,7.149411187438665,1.0269872423945046,0.5134936211972523,0.19749754661432778
56001000115,56,001,000115,209.76879487760468,99.44968298543955,19.699300562217672,1.621450921255442,1.7240033630250047,6.142538168795542,11.800739583246735,198.06943655231157,122.0685224387325,16.24832659786356,7.545038400296538,2.614316756027716
56001000121,56,001,000121,1270.5157295999381,610.8738126076689,130.21529976444424,15.878866504301662,5.408884220912955,30.849705542393643,57.63321995250251,1220.5592555731498,703.8473411769606,119.76101164461066,59.107950317334115,5.927654308105153
56001000122,56,001,000122,289.3463889517772,88.48924609463437,25.31491962870727,7.041204437400951,0.011772696400271678,3.076522526601766,5.132442834503056,276.21688929137423,105.70115462983925,15.306090106407064,15.153045053203531,2.0147158705003396
56001000301,56,001,000301,59.05931574635002,74.66189250391933,15.771484054941581,1.6557699627744338,0.5998929039167489,4.436022993400043,8.04207714788937,58.12785207837369,86.97658853813846,11.612563789911032,4.1965716350217095,0.5117915368287946
56001000312,56,001,000312,698.6732833252037,680.0150476252269,169.97395327038916,16.901547399874637,7.5187909935545765,41.33182200527637,95.79751573700632,692.0036732715942,808.7399806567774,124.92082458089685,48.85061299883095,6.586808287171834
56001000313,56,001,000313,430.125746799431,746.0754480796586,134.6567852062589,9.773598862019915,2.7689331436699858,37.40972972972973,44.44352773826458,427.4100142247511,827.4929729729729,96.26918918918919,35.347596017069705,9.013598862019915
56001000314,56,001,000314,109.3271692745377,175.19630156472263,30.40113798008535,2.338549075391181,0.38975817923186346,7.405405405405405,11.49786628733997,107.76813655761025,192.54054054054055,22.216216216216214,8.184921763869133,2.338549075391181
56001000402,56,001,000402,445.29645093945715,429.9519832985386,91.14613778705636,7.979123173277661,4.603340292275574,18.72025052192067,41.12317327766179,465.24425887265124,477.21294363256783,50.32985386221294,19.02713987473904,4.9102296450939455
