GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20USSDSHA,G20USSRMES,G20USSLODO,G20USSOWRI,G20GOVDFEL,G20GOVRSUN,G20GOVLPER,G20GOVOWRI
33001ALTO01,33,001,ALTO01,1444.1526598412388,2428.892243813338,45.22553939974962,1603.9248047426086,2224.9014679669717,68.35899265648028,4.009888560963886,760.5541962833139,3104.30418406614,36.211675659203685,6.009356581352992
33001BARN01,33,001,BARN01,1151.5131279410377,1698.5986229409752,73.95799093236525,1309.5936176868588,1528.464504541034,75.99591354276554,0.004299549161372979,663.0003824832672,2182.0323722947587,60.971140139209695,3.9911560013266074
33001BELM01,33,001,BELM01,1591.8250712906881,2337.703215184507,77.16755727252489,1854.8789772273235,1998.5873867753096,102.79423694983254,9.863718284226472,804.8962033997261,3097.070375408319,62.35409995262243,4.941224253571618
33001CENT01,33,001,CENT01,380.4171880688483,409.490880833139,6.210998314916765,394.93815213314633,380.0499746740697,17.054847544300557,1.0208045595046842,224.96262200065482,555.1242174300472,11.951124251764744,0.030741616776347083
33001GILF01,33,001,GILF01,2530.1542546651585,2776.0019625458076,57.63756050310786,2744.5037570553977,2497.8741069836715,66.91907706937131,5.023078943493289,1384.4772771304058,3833.902726189424,46.59343619675693,3.0298456143445405
33001GILM01,33,001,GILM01,1017.5642076043891,1419.6925084153838,34.93047137185822,1148.287431647767,1259.0223477787786,58.86535126507409,1.9995387217644907,620.4052011035582,1803.878275142411,29.937900659575003,1.9964951471675818
33001LACO01,33,001,LACO01,769.4507501956808,970.7869794084874,22.888983287427337,856.9598123859198,858.407820225882,22.92313770217515,2.003388323252772,419.0967168801149,1310.1995956229844,14.948193747574638,1.000209187072133
33001LACO02,33,001,LACO02,590.5405566766188,671.0707534877785,20.125921742650426,650.0088971931433,586.4632363083247,35.14580412306892,0.011045766899160354,339.0309584371296,904.3859462298426,23.101621055472275,0.006627460139496212
33001LACO03,33,001,LACO03,824,617,22,830,550,23,0,472,970,19,0
33001LACO04,33,001,LACO04,660.3224664118434,670.2915421116411,25.545936530621262,722.2435682451276,576.9332223484028,32.42373678039272,0.9840063008641582,380.24791678738285,934.6424035660361,30.45112412623845,0.9829567598106779
33001LACO05,33,001,LACO05,441.1658656037418,609.1832147942737,28.045107895382866,511.27516550409257,521.0183974842208,32.057252328755176,0.0017349190531871245,246.67141367358343,815.649908019581,17.0537824906488,1.0017349190531872
33001LACO06,33,001,LACO06,826.5423236247874,1067.3794579495623,17.57382101871998,909.4869478075976,963.9352997974713,25.3673618377968,0.977765846099658,455.7109560982556,1442.06299323265,11.71831533232559,0.9759573192267224
33001MERE01,33,001,MERE01,2142.504498279191,2214.130429728199,60.13615418728396,2328.1281472722944,1969.4316067541738,83.04399671432692,13.960499550873116,1187.1617619120336,3144.2999943740406,53.04661628898832,5.997526651498211
33001NEWH01,33,001,NEWH01,703.42456313753,813.6496884688293,27.138680882245232,769.2738171421522,724.3135631629135,36.31840150818059,4.0026618691135925,442.7097186074536,1071.3853539348,18.381520266425923,3.040791270952008
33001SANB01,33,001,SANB01,891.4050091092055,1155.42613366816,36.63036474664525,1010.6961209175048,1020.9608991637795,36.022600781289334,0.10467003236174377,567.0942420571583,1460.5194507539568,25.7620800011918,3.0474470392887647
33001TILT01,33,001,TILT01,959.6969111571652,1082.1057420364202,44.40245786080918,1095.8918057946255,911.3162822925966,50.43493264819204,2.1521343353778097,541.1513500141083,1499.05386176716,39.95417009055422,2.0882580613038875
33003ALBA01,33,003,ALBA01,206.48443494126016,157.0132748525188,7.405232568414876,224.63100040567866,134.7648679999993,8.22371360799078,0.8193857314345305,133.7903547043641,228.03575027173392,5.7624356155092435,1.8727659036472103e-4
33003BART01,33,003,BART01,1367.6926083461267,769.5028644856055,22.897897115601754,1408.5106361849942,709.7649457290275,18.919998236995646,1.0731928514122426e-4,891.8759219419265,1226.401162442087,13.938904946820283,6.439157108473456e-4
33003BROO01,33,003,BROO01,217.4688969023882,314.5578197984628,11.929479236913956,245.43499604678996,280.53382008191153,13.976444120102366,6.487727375099595e-6,127.6815395227521,399.4680901755694,7.952458005163946,0.9879170268414271
