block2vtd,block_GEOID
2,560459511002241
283,560199551002319
292,560319594021182
292,560319594021081
291,560319594011145
298,560319591001014
295,560319591001560
292,560319594021073
282,560199551002185
379,560130003012630
379,560130003012612
380,560130003012148
291,560319594011085
291,560319594011127
294,560319591001234
295,560319591001328
379,560130003021665
379,560130003021652
380,560130003012521
378,560139402024052
397,560139405003025
269,560199551001278
273,560199551001321
269,560199551001438
301,560319594015009
297,560319591002173
297,560319591002010
114,560239781002010
120,560239782002044
117,560239781001034
117,560239781001031
121,560239780021287
371,560130004001067
374,560139402013051
380,560130003012488
389,560139401001113
377,560139402022054
394,560139402022041
393,560139402012058
393,560139402013041
294,560319591001235
293,560319594021264
293,560319594021259
296,560319594012009
301,560319594015015
403,560319594011162
454,560379705001049
461,560379716001854
27,560399678011033
15,560399676011005
270,560199551001013
126,560239782002504
123,560239784001018
117,560239781001012
30,560399676012287
18,560399678021019
23,560399678022002
30,560399676012121
27,560399677012022
15,560399677041009
14,560399676022010
374,560139402013018
392,560139402024071
449,560379708003020
452,560379707001195
135,560299652005079
90,560299651001122
379,560130003021314
457,560379716002172
20,560399676013106
404,560159577001354
405,560159580003021
365,560079680003100
404,560159577001351
405,560159577002024
411,560159579003025
405,560159577002076
405,560159577002081
420,560159578001041
405,560159577001382
404,560159580003011
16,560399676013020
30,560399676012285
30,560399676012102
375,560130003022014
392,560139402021033
381,560130003012115
379,560130003021469
380,560130003012510
372,560139401001182
399,560139404002045
396,560139404003020
401,560139402024029
420,560159578001018
77,560099564004012
122,560239784003072
250,560079676001011
364,560079681001199
364,560079681001525
241,560079681002350
241,560079681002447
71,560099566001113
88,560099567001050
87,560099567001070
81,560099566001259
71,560099566001710
87,560099566002033
247,560079678002032
247,560079678002020
247,560079677004031
250,560079676001590
250,560079676001121
364,560079681001698
243,560079676002155
428,560019631012020
415,560159578002045
442,560379708001039
442,560379716001928
455,560379716002346
458,560379716002938
454,560379716001463
457,560379716002538
455,560379716001767
464,560379712002035
448,560379711001036
121,560239782001186
119,560239782001233
110,560239780021162
118,560239781003035
122,560239782001379
121,560239780021251
83,560099565001025
71,560099566001030
81,560099566001335
88,560099567001054
369,560079681001107
365,560079680001266
250,560079676001264
115,560239781004019
115,560239781004024
119,560239782001543
162,560210007021073
366,560079676002182
247,560079678002058
240,560079681002138
240,560079681001566
365,560079680001020
240,560079681002064
250,560079676001027
366,560079676002396
370,560079681001755
364,560079681001235
283,560199551002388
282,560199551002546
119,560239782001178
121,560239782001188
122,560239782001449
112,560239780011075
251,560079680002049
240,560079681001550
247,560079678002008
240,560079681002674
200,560210020022001
196,560210006011023
200,560210020023045
211,560210019022185
122,560239782001486
118,560239781002029
121,560239782002365
124,560239784001073
115,560239781004069
78,560099565002040
86,560099566001676
81,560099566001416
71,560099566001065
74,560099564001017
77,560099564001033
245,560079680004059
197,560210006022007
205,560210019013100
367,560079680004281
367,560079680004287
242,560079681002582
202,560210020011133
160,560210011002024
482,560210015022061
155,560210014011002
71,560099566001565
87,560099566002062
275,560199552021069
444,560379716002413
454,560379716001062
110,560239780021024
146,560210009003000
213,560210020011086
204,560210019023201
369,560079681001121
364,560079681001717
240,560079681001539
213,560210020011062
152,560210003002000
208,560210019021154
152,560210003003028
125,560239784002031
121,560239782001349
365,560079681002425
72,560099566003157
72,560099566003117
242,560079681002553
144,560210012002007
201,560210012004015
163,560210007012065
366,560079678004028
251,560079680002093
64,560050001031118
473,560050001011451
60,560050007022013
63,560050001031232
475,560050003002001
44,560050004002027
43,560050007021023
64,560050001021113
41,560050007024041
63,560050001031167
40,560050007011219
41,560050007024014
46,560050001011019
46,560050001011042
46,560050001011045
41,560050007024016
4,560459511002162
165,560279572002105
167,560279572002389
165,560279572001307
165,560279572001333
63,560050001031337
93,560299651004035
171,560039627002109
175,560039626001022
183,560350001012167
183,560350001012127
183,560350001011223
176,560039628001246
174,560039626002022
174,560039627002083
176,560039628001217
171,560039626002068
180,560039628004241
176,560039628001304
176,560039628004224
176,560039628004002
176,560039628003070
233,560330003002049
236,560330006002023
239,560330006002103
236,560330006002121
238,560330006001128
361,560330004001041
217,560330005013062
227,560330005013019
6,560459511001124
2,560459511002115
2,560459511002140
351,560250018021971
338,560250014011080
342,560250018021565
337,560250018021386
337,560250018021147
350,560250018021628
344,560250014011022
258,560119502002057
258,560119502002104
260,560119502002344
252,560119502001101
259,560119502002278
64,560050001031020
50,560050006002010
353,560419753013099
7,560419752021117
9,560419752021222
354,560419752022076
354,560419752022062
219,560330006002253
223,560330001001012
289,560179679001245
289,560179679001343
287,560179679002035
221,560330006003001
219,560330006002057
228,560330006003042
263,560119503002153
263,560119503001309
64,560050001021102
46,560050007023108
41,560050003003010
3,560459511002494
4,560459511002149
3,560459511002160
1,560459511002504
1,560459511002394
263,560119502002306
256,560119502001320
340,560250018021677
334,560250003002054
322,560250007001027
319,560250007001035
351,560250018021341
341,560250018021904
341,560250018021871
340,560250018021669
329,560250014011443
64,560050001031257
68,560050002004025
49,560050001022028
63,560050001011362
64,560050001031288
41,560050007024012
37,560430002004020
37,560430002004176
37,560430002004046
37,560430002001020
36,560430002003308
42,560050007023058
184,560350001012349
187,560350001031069
184,560350001012331
190,560350001011030
190,560350001032071
190,560350001011042
186,560350001032097
36,560430002003400
37,560430002001169
63,560050001011261
46,560050001011134
165,560279572001293
180,560039628001079
339,560250016021019
170,560039627001210
349,560250018012077
186,560350001031004
344,560250014011493
323,560250010001024
347,560250014012035
319,560250008002004
338,560250014011019
345,560250018021134
328,560250012002044
34,560430003013035
307,560250005014020
348,560250018012148
341,560250018021832
307,560250006023018
322,560250007003025
328,560250011001051
328,560250011001058
314,560250017003012
331,560250003001057
325,560250005012014
352,560250018022056
308,560250002001035
328,560250011001092
307,560250006012006
331,560250003001062
324,560250003002027
351,560250018021374
339,560250016021007
309,560250004004024
321,560250003001021
309,560250004003005
338,560250014011060
258,560119502002066
260,560119502004141
337,560250018021411
342,560250018021588
349,560250016032051
311,560250005014003
254,560119502001507
263,560119503001137
263,560119503001373
263,560119503001304
8,560419752022041
7,560419752021229
8,560419752022084
9,560419752011021
353,560419754022000
354,560419752021018
256,560119503001124
261,560119503001081
353,560419753013204
353,560419752021046
354,560419752021409
353,560419753012059
356,560419754021008
356,560419754022008
354,560419752021426
10,560419754011002
10,560419754013043
259,560119502003017
253,560119502001478
36,560430002003302
353,560419752021248
354,560419752021009
10,560419754013032
10,560419754011019
166,560279572001474
164,560279572002181
165,560279572002006
168,560279572001074
5,560459513002041
379,560130003021479
371,560139401001044
374,560139402011073
373,560139402012017
294,560319591001183
297,560319591002143
379,560130003021502
377,560139401001361
377,560139401003026
379,560130003021644
371,560130004002042
371,560130004002044
391,560130003021211
378,560130003021450
379,560130003012693
132,560299651001264
295,560319591001147
294,560319591001050
95,560299653012171
104,560299653012192
90,560299651001131
455,560379716001407
462,560379709042061
462,560379709041007
444,560379716001292
466,560379716002740
435,560379707001215
458,560379716002756
30,560399676022041
379,560130003012711
376,560130003022232
379,560130003012375
454,560379705001333
457,560379716002528
99,560299654012020
128,560299652002034
93,560299651004016
129,560299651002051
460,560379709032014
444,560379716001373
455,560379716001318
452,560379707001273
457,560379716002996
469,560379709052058
269,560199551002929
269,560199551001257
282,560199551002245
382,560130001001041
375,560130003021046
376,560130003022145
376,560130003022154
373,560139402011050
373,560139402011134
93,560299651004050
371,560130004002066
371,560130004002110
377,560139401001386
379,560130003021637
379,560130003021573
379,560130003021732
371,560130004002087
135,560299652002060
381,560130003021770
394,560139402024128
439,560379705002071
466,560379716002850
458,560379716002390
455,560379716002127
439,560379705002046
465,560379712002010
455,560379716001029
455,560379705001167
438,560379705001460
454,560379716001060
458,560379716002758
458,560379716002711
455,560379716001338
455,560379716001216
454,560379716001634
454,560379716001449
454,560379716001452
444,560379716002627
461,560379716001398
455,560379716002130
459,560379705001410
439,560379705002024
453,560379707002019
466,560379716002883
466,560379716002826
442,560379716001866
469,560379709022024
429,560019639003992
434,560019639002212
33,560019639002297
434,560019639002264
434,560019639002272
429,560019639003983
429,560019639003261
434,560019639002235
31,560019639001182
429,560019639003948
429,560019639003693
434,560019639002211
31,560019639001244
429,560019637004001
429,560019639003102
15,560399677041021
25,560399677012000
16,560399676012237
20,560399676011048
30,560399676012039
30,560399676022060
33,560019639002307
426,560019630001020
431,560019636001004
104,560299653022012
275,560199552012010
272,560199551001157
283,560199551002880
130,560299652004091
131,560299652001026
426,560019631021040
426,560019630001034
429,560019639003084
162,560210007021075
203,560210020021249
161,560210007022052
147,560210014021003
410,560159580003302
306,560159577001043
152,560210003003033
196,560210006012016
139,560210004015015
146,560210009002020
203,560210020021263
203,560210020021108
141,560210015021007
211,560210019022141
211,560210019022145
140,560210002004007
72,560099566003177
72,560099566003216
72,560099566003223
80,560099564004051
434,560019627002052
404,560159577001274
415,560159577001367
413,560159580002151
415,560159577002008
410,560159580003411
410,560159580003417
410,560159580003332
410,560159580003343
406,560159580003294
405,560159580003073
404,560159577001123
303,560159580003237
414,560159578003023
420,560159578001022
405,560159580003032
414,560159580001038
404,560159577001029
306,560159577001040
429,560019639003079
454,560379705001324
455,560379716001556
439,560379705002075
455,560379716002108
458,560379716002725
454,560379716001063
457,560379716002177
434,560019627001025
31,560019639004312
430,560019628001023
429,560019639003727
163,560210007011012
136,560210014012028
204,560210019013052
72,560099566003125
82,560099566003111
132,560299651001207
108,560299653024417
132,560299651001313
213,560210020011114
154,560210005021031
203,560210020021231
211,560210019022051
150,560210013013002
82,560099564004003
87,560099566002243
86,560099566001684
89,560099567001078
72,560099566003153
282,560199551002552
129,560299651003038
87,560099566002050
210,560210019023163
138,560210002002030
136,560210015021001
143,560210005031011
392,560139402021028
375,560139402011103
398,560139404004004
379,560130003021480
